Date,Close
2019-07-16,0.009268785826861858
2019-07-17,0.009242058731615543
2019-07-18,0.00926466379314661
2019-07-19,0.00931090023368597
2019-07-22,0.009275577962398529
2019-07-23,0.00926749687641859
2019-07-24,0.009239410981535912
2019-07-25,0.00924308318644762
2019-07-26,0.009202510118484497
2019-07-29,0.009205305948853493
2019-07-30,0.009185604751110077
2019-07-31,0.009211326949298382
2019-08-01,0.009189487434923649
2019-08-02,0.009308299981057644
2019-08-05,0.009382886812090874
2019-08-06,0.009470324963331223
2019-08-07,0.009404064156115055
2019-08-08,0.009423205628991127
2019-08-09,0.009445189498364925
2019-08-12,0.009489286690950394
2019-08-13,0.009491448290646076
2019-08-14,0.009381743147969246
2019-08-15,0.009441443718969822
2019-08-16,0.009426580742001534
2019-08-19,0.009395847097039223
2019-08-20,0.009383152239024639
2019-08-21,0.009409639053046703
2019-08-22,0.00938112661242485
2019-08-23,0.009392493404448032
2019-08-26,0.009537252597510815
2019-08-27,0.009435920976102352
2019-08-28,0.00945733767002821
2019-08-29,0.009427736513316631
2019-08-30,0.00939514022320509
2019-09-02,0.009422584436833858
2019-09-03,0.009416816756129265
2019-09-04,0.009446348994970322
2019-09-05,0.009405125863850117
2019-09-06,0.009339509531855583
2019-09-09,0.009350600652396679
2019-09-10,0.009316451847553253
2019-09-11,0.00929368007928133
2019-09-12,0.009257459081709385
2019-09-13,0.009244194254279137
2019-09-16,0.00927945040166378
2019-09-17,0.009245476685464382
2019-09-18,0.009251806885004044
2019-09-19,0.009222964756190777
2019-09-20,0.009255745448172092
2019-09-23,0.009289191104471684
2019-09-24,0.00929247122257948
2019-09-25,0.009331578388810158
2019-09-26,0.009285740554332733
2019-09-27,0.009280226193368435
2019-09-30,0.009264063090085983
2019-10-01,0.009253347292542458
2019-10-02,0.009281862527132034
2019-10-03,0.009331578388810158
2019-10-04,0.009361017495393753
2019-10-07,0.009366452693939209
2019-10-08,0.009323921985924244
2019-10-09,0.009349201805889606
2019-10-10,0.009330272674560547
2019-10-11,0.00926955882459879
2019-10-14,0.00922007393091917
2019-10-15,0.009226113557815552
2019-10-16,0.009189740754663944
2019-10-17,0.009201578795909882
2019-10-18,0.009209713898599148
2019-10-21,0.00922441203147173
2019-10-22,0.009208018891513348
2019-10-23,0.009218034334480762
2019-10-24,0.009204543195664883
2019-10-25,0.009207594208419323
2019-10-28,0.009196755476295948
2019-10-29,0.009177342988550663
2019-10-30,0.00918492954224348
2019-10-31,0.009192105382680893
2019-11-01,0.009259602054953575
2019-11-04,0.009240436367690563
2019-11-05,0.0092001399025321
2019-11-06,0.009162039496004581
2019-11-07,0.009181640110909939
2019-11-08,0.009151307865977287
2019-11-11,0.009155329316854477
2019-11-12,0.009170778095722198
2019-11-13,0.009174901060760021
2019-11-14,0.009191345423460007
2019-11-15,0.009217269718647003
2019-11-18,0.009199717082083225
2019-11-19,0.009202849119901657
2019-11-20,0.009221264161169529
2019-11-21,0.009218459017574787
2019-11-22,0.009209374897181988
2019-11-25,0.009197093546390533
2019-11-26,0.009174985811114311
2019-11-27,0.009166155010461807
2019-11-28,0.0091435257345438
2019-11-29,0.009131419472396374
2019-12-02,0.00912950187921524
2019-12-03,0.009172460064291954
2019-12-04,0.009203611873090267
2019-12-05,0.009188474155962467
2019-12-06,0.009196417406201363
2019-12-09,0.009205814450979233
2019-12-10,0.009209629148244858
2019-12-11,0.009194218553602695
2019-12-12,0.009212428703904152
2019-12-13,0.009139681234955788
2019-12-16,0.009140768088400364
2019-12-17,0.009126086719334126
2019-12-18,0.009131086058914661
2019-12-19,0.009128168225288391
2019-12-20,0.009142188355326653
2019-12-23,0.009132503531873226
2019-12-24,0.009142272174358368
2019-12-25,0.009142188355326653
2019-12-26,0.00914335809648037
2019-12-27,0.009128918871283531
2019-12-30,0.00913842860609293
2019-12-31,0.009185013361275196
2020-01-01,0.009201240725815296
2020-01-02,0.009198532439768314
2020-01-03,0.009212939068675041
2020-01-06,0.009262346662580967
2020-01-07,0.00922458153218031
2020-01-08,0.009257887490093708
2020-01-09,0.009171703830361366
2020-01-10,0.009131835773587227
2020-01-13,0.009126918390393257
2020-01-14,0.009091570973396301
2020-01-15,0.009102991782128811
2020-01-16,0.009100588969886303
2020-01-17,0.009076468646526337
2020-01-20,0.009076057001948357
2020-01-21,0.009076634421944618
2020-01-22,0.009098518639802933
2020-01-23,0.00911344401538372
2020-01-24,0.00912808533757925
2020-01-27,0.009191007353365421
2020-01-28,0.009181050583720207
2020-01-29,0.009163214825093746
2020-01-30,0.009175405837595463
2020-01-31,0.009184676222503185
2020-02-03,0.00922747515141964
2020-02-04,0.009207085706293583
2020-02-05,0.00913684256374836
2020-02-06,0.009106306359171867
2020-02-07,0.009093554690480232
2020-02-10,0.009120343253016472
2020-02-11,0.009110289625823498
2020-02-12,0.009103902615606785
2020-02-13,0.009103653952479362
2020-02-14,0.009110952727496624
2020-02-17,0.009108214639127254
2020-02-18,0.009104980155825615
2020-02-19,0.009097608737647533
2020-02-20,0.008991996757686138
2020-02-21,0.00893223937600851
2020-02-24,0.008964027278125286
2020-02-25,0.009020630270242691
2020-02-26,0.009067333303391933
2020-02-27,0.009061007760465145
2020-02-28,0.009119095280766487
2020-03-02,0.00928531028330326
2020-03-03,0.009217694401741028
2020-03-04,0.009342563338577747
2020-03-05,0.009287034161388874
2020-03-06,0.009411942213773727
2020-03-09,0.009621120058000088
2020-03-10,0.009698192588984966
2020-03-11,0.009521451778709888
2020-03-12,0.00956480111926794
2020-03-13,0.009559315629303455
2020-03-16,0.009373124688863754
2020-03-17,0.009418413043022156
2020-03-18,0.009312981739640236
2020-03-19,0.009228497743606567
2020-03-20,0.008985452353954315
2020-03-23,0.009052887558937073
2020-03-24,0.009023071266710758
2020-03-25,0.008999279700219631
2020-03-26,0.00901908427476883
2020-03-27,0.009165146388113499
2020-03-30,0.009309859946370125
2020-03-31,0.00925625953823328
2020-04-01,0.009301632642745972
2020-04-02,0.00932340044528246
2020-04-03,0.009259173646569252
2020-04-06,0.00920022465288639
2020-04-07,0.009164642542600632
2020-04-08,0.009203780442476273
2020-04-09,0.009180882014334202
2020-04-10,0.009211411699652672
2020-04-13,0.009230541996657848
2020-04-14,0.00929169449955225
2020-04-15,0.00933672022074461
2020-04-16,0.0092929033562541
2020-04-17,0.009263977408409119
2020-04-20,0.0092876385897398
2020-04-21,0.009287724271416664
2020-04-22,0.009283240884542465
2020-04-23,0.009275319054722786
2020-04-24,0.009287896566092968
2020-04-27,0.009302757680416107
2020-04-28,0.009321141988039017
2020-04-29,0.009368471801280975
2020-04-30,0.009379982948303223
2020-05-01,0.009320966899394989
2020-05-04,0.009368734434247017
2020-05-05,0.00937233492732048
2020-05-06,0.00939390528947115
2020-05-07,0.009416993707418442
2020-05-08,0.009402119554579258
2020-05-11,0.00935287494212389
2020-05-12,0.009296617470681667
2020-05-13,0.009333756752312183
2020-05-14,0.00935165025293827
2020-05-15,0.009314022026956081
2020-05-18,0.0093276621773839
2020-05-19,0.009312634356319904
2020-05-20,0.009275577962398529
2020-05-21,0.009294457733631134
2020-05-22,0.009291003458201885
2020-05-25,0.009282034821808338
2020-05-26,0.009286172688007355
2020-05-27,0.009303105063736439
2020-05-28,0.009276609867811203
2020-05-29,0.009289967827498913
2020-06-01,0.009284361265599728
2020-06-02,0.00929817371070385
2020-06-03,0.00919041596353054
2020-06-04,0.00917439628392458
2020-06-05,0.00916170421987772
2020-06-08,0.009121257811784744
2020-06-09,0.009224326349794865
2020-06-10,0.009276696480810642
2020-06-11,0.009347453713417053
2020-06-12,0.009363032877445221
2020-06-15,0.009318709373474121
2020-06-16,0.009305441752076149
2020-06-17,0.009310119785368443
2020-06-18,0.009355062618851662
2020-06-19,0.009345270693302155
2020-06-22,0.00936057884246111
2020-06-23,0.009354274719953537
2020-06-24,0.009395670145750046
2020-06-25,0.009341953322291374
2020-06-26,0.009332275949418545
2020-06-29,0.009326792322099209
2020-06-30,0.009294544346630573
2020-07-01,0.009260202758014202
2020-07-02,0.009313935413956642
2020-07-03,0.009302585385739803
2020-07-06,0.009295494295656681
2020-07-07,0.009314542636275291
2020-07-08,0.00929558090865612
2020-07-09,0.009321141988039017
2020-07-10,0.00932522676885128
2020-07-13,0.00935366190969944
2020-07-14,0.009321749210357666
2020-07-15,0.009324443526566029
2020-07-16,0.009353050030767918
2020-07-17,0.009321575984358788
2020-07-20,0.009337940253317356
2020-07-21,0.009328706189990044
2020-07-22,0.009360491298139095
2020-07-23,0.00933053344488144
2020-07-24,0.009359966032207012
2020-07-27,0.009434585459530354
2020-07-28,0.00950019434094429
2020-07-29,0.009514113888144493
2020-07-30,0.009520907886326313
2020-07-31,0.009552649222314358
2020-08-03,0.009445903822779655
2020-08-04,0.009431293234229088
2020-08-05,0.00946844182908535
2020-08-06,0.009473913349211216
2020-08-07,0.009471400640904903
2020-08-10,0.009447331540286541
2020-08-11,0.009434674866497517
2020-08-12,0.009387820027768612
2020-08-13,0.009361367672681808
2020-08-14,0.009347016923129559
2020-08-17,0.009384912438690662
2020-08-18,0.009434406645596027
2020-08-19,0.009503534995019436
2020-08-20,0.009426936507225037
2020-08-21,0.009463871829211712
2020-08-24,0.00944492220878601
2020-08-25,0.009434585459530354
2020-08-26,0.009398054331541061
2020-08-27,0.009446795098483562
2020-08-28,0.009377608075737953
2020-08-31,0.009475529193878174
2020-09-01,0.009433606639504433
2020-09-02,0.00944322720170021
2020-09-03,0.009415486827492714
2020-09-04,0.009426314383745193
2020-09-07,0.009406364522874355
2020-09-08,0.009406895376741886
2020-09-09,0.009436811320483685
2020-09-10,0.00941344816237688
2020-09-11,0.009421252645552158
2020-09-14,0.009421075694262981
2020-09-15,0.00945939589291811
2020-09-16,0.009489377029240131
2020-09-17,0.00951818935573101
2020-09-18,0.009551281109452248
2020-09-21,0.009565990418195724
2020-09-22,0.009552010335028172
2020-09-23,0.009520727209746838
2020-09-24,0.009496315382421017
2020-09-25,0.009484516456723213
2020-09-28,0.009472029283642769
2020-09-29,0.009484696201980114
2020-09-30,0.009463961236178875
2020-10-01,0.009483077563345432
2020-10-02,0.009474811144173145
2020-10-05,0.009477774612605572
2020-10-06,0.009460111148655415
2020-10-07,0.009466111660003662
2020-10-08,0.0094370786100626
2020-10-09,0.009432360529899597
2020-10-12,0.009466827847063541
2020-10-13,0.00949316006153822
2020-10-14,0.009481368586421013
2020-10-15,0.009511218406260014
2020-10-16,0.0094912676140666
2020-10-19,0.009485236369073391
2020-10-20,0.009481368586421013
2020-10-21,0.009480739943683147
2020-10-22,0.009553288109600544
2020-10-23,0.009530981071293354
2020-10-26,0.009552649222314358
2020-10-27,0.009539072401821613
2020-10-28,0.009565259329974651
2020-10-29,0.009586349129676819
2020-10-30,0.009564435109496117
2020-11-02,0.009562057442963123
2020-11-03,0.009548818692564964
2020-11-04,0.009565168060362339
2020-11-05,0.009575058706104755
2020-11-06,0.009652230888605118
2020-11-09,0.009684949181973934
2020-11-10,0.009511399082839489
2020-11-11,0.009500284679234028
2020-11-12,0.00948631577193737
2020-11-13,0.009515653364360332
2020-11-16,0.009553288109600544
2020-11-17,0.009565625339746475
2020-11-18,0.009598678909242153
2020-11-19,0.009625195525586605
2020-11-20,0.009631591849029064
2020-11-23,0.009632334113121033
2020-11-24,0.00956708937883377
2020-11-25,0.009568187408149242
2020-11-26,0.009578543715178967
2020-11-27,0.009593063034117222
2020-11-30,0.009607809595763683
2020-12-01,0.009587819688022137
2020-12-02,0.009586900472640991
2020-12-03,0.009573225863277912
2020-12-04,0.009631777182221413
2020-12-07,0.009597113355994225
2020-12-08,0.00961556937545538
2020-12-09,0.009602919220924377
2020-12-10,0.009590301662683487
2020-12-11,0.009598586708307266
2020-12-14,0.0096210278570652
2020-12-15,0.009614460170269012
2020-12-16,0.009649342857301235
2020-12-17,0.009664170444011688
2020-12-18,0.009696406312286854
2020-12-21,0.00966585148125887
2020-12-22,0.009676795452833176
2020-12-23,0.009658663533627987
2020-12-24,0.00965698342770338
2020-12-25,0.00964757427573204
2020-12-28,0.009658756665885448
2020-12-29,0.009644224308431149
2020-12-30,0.00965633150190115
2020-12-31,0.00969734601676464
2021-01-01,0.009687482379376888
2021-01-04,0.009686262346804142
2021-01-05,0.009696969762444496
2021-01-06,0.009739184752106667
2021-01-07,0.009706475771963596
2021-01-08,0.009634839370846748
2021-01-11,0.009606977924704552
2021-01-12,0.009603564627468586
2021-01-13,0.009638368152081966
2021-01-14,0.009630478918552399
2021-01-15,0.009631313383579254
2021-01-18,0.009623898193240166
2021-01-19,0.009642922319471836
2021-01-20,0.009624917060136795
2021-01-21,0.009656704030930996
2021-01-22,0.009661275893449783
2021-01-25,0.00963604636490345
2021-01-26,0.009637624956667423
2021-01-27,0.009652230888605118
2021-01-28,0.009602181613445282
2021-01-29,0.009588555432856083
2021-02-01,0.009552376344799995
2021-02-02,0.009534616023302078
2021-02-03,0.009521270170807838
2021-02-04,0.009524262510240078
2021-02-05,0.00947220902889967
2021-02-08,0.009487666189670563
2021-02-09,0.009504799731075764
2021-02-10,0.009562515653669834
2021-02-11,0.009558859281241894
2021-02-12,0.009547360241413116
2021-02-15,0.009518461301922798
2021-02-16,0.00948883593082428
2021-02-17,0.009424804709851742
2021-02-18,0.009446348994970322
2021-02-19,0.009465035982429981
2021-02-22,0.00947741512209177
2021-02-23,0.009525260888040066
2021-02-24,0.009498209692537785
2021-02-25,0.009438948705792427
2021-02-26,0.009400351904332638
2021-03-01,0.009389407001435757
2021-03-02,0.009358827024698257
2021-03-03,0.009366978891193867
2021-03-04,0.009340731427073479
2021-03-05,0.009263118728995323
2021-03-08,0.00922347605228424
2021-03-09,0.009179448708891869
2021-03-10,0.009210053831338882
2021-03-11,0.009222369641065598
2021-03-12,0.009211920201778412
2021-03-15,0.009164474904537201
2021-03-16,0.009163047187030315
2021-03-17,0.009171871468424797
2021-03-18,0.009183495305478573
2021-03-19,0.00918012298643589
2021-03-22,0.009185181930661201
2021-03-23,0.00919320434331894
2021-03-24,0.009214891120791435
2021-03-25,0.009192021563649178
2021-03-26,0.00915927067399025
2021-03-29,0.009108214639127254
2021-03-30,0.00910448282957077
2021-03-31,0.009065772406756878
2021-04-01,0.009029345586895943
2021-04-02,0.009040528908371925
2021-04-05,0.009035300463438034
2021-04-06,0.009074986912310123
2021-04-07,0.009108048863708973
2021-04-08,0.009103157557547092
2021-04-09,0.009146620519459248
2021-04-12,0.00911626871675253
2021-04-13,0.009142940863966942
2021-04-14,0.009180712513625622
2021-04-15,0.009183242917060852
2021-04-16,0.009200562722980976
2021-04-19,0.009198023937642574
2021-04-20,0.009250865317881107
2021-04-21,0.009247870184481144
2021-04-22,0.009255916811525822
2021-04-23,0.009261146187782288
2021-04-26,0.009270073845982552
2021-04-27,0.009241973049938679
2021-04-28,0.009195402264595032
2021-04-29,0.00921616517007351
2021-04-30,0.00918239913880825
2021-05-03,0.009150554426014423
2021-05-04,0.00916699506342411
2021-05-05,0.009146703407168388
2021-05-06,0.009155916050076485
2021-05-07,0.009170104749500751
2021-05-10,0.009210477583110332
2021-05-11,0.009187460877001286
2021-05-12,0.009198362939059734
2021-05-13,0.00911876279860735
2021-05-14,0.009131086058914661
2021-05-17,0.009139765053987503
2021-05-18,0.00915398821234703
2021-05-19,0.009185436181724072
2021-05-20,0.009151391685009003
2021-05-21,0.009186110459268093
2021-05-24,0.009181134402751923
2021-05-25,0.00918687041848898
2021-05-26,0.009191007353365421
2021-05-27,0.009160025976598263
2021-05-28,0.009106721729040146
2021-05-31,0.009098601527512074
2021-06-01,0.00913300458341837
2021-06-02,0.00913300458341837
2021-06-03,0.00912450347095728
2021-06-04,0.009068978950381279
2021-06-07,0.009122672490775585
2021-06-08,0.009151307865977287
2021-06-09,0.009135005995631218
2021-06-10,0.009123255498707294
2021-06-11,0.00914001651108265
2021-06-14,0.009115022607147694
2021-06-15,0.009087521582841873
2021-06-16,0.009083972312510014
2021-06-17,0.009027715772390366
2021-06-18,0.009064128622412682
2021-06-21,0.00907432846724987
2021-06-22,0.009060104377567768
2021-06-23,0.009037178941071033
2021-06-24,0.009008035063743591
2021-06-25,0.00901542603969574
2021-06-28,0.00902347918599844
2021-06-29,0.009041346609592438
2021-06-30,0.009046907536685467
2021-07-01,0.00899895653128624
2021-07-02,0.008962822146713734
2021-07-05,0.008998065255582333
2021-07-06,0.009015832096338272
2021-07-07,0.00904142763465643
2021-07-08,0.009038730524480343
2021-07-09,0.009107384830713272
2021-07-12,0.009073175489902496
2021-07-13,0.009064128622412682
2021-07-14,0.009042000398039818
2021-07-15,0.009092231281101704
2021-07-16,0.00910929311066866
2021-07-19,0.009101334027945995
2021-07-20,0.009129585698246956
2021-07-21,0.009097525849938393
2021-07-22,0.00906988326460123
2021-07-23,0.009079353883862495
2021-07-26,0.00904617179185152
2021-07-27,0.009066018275916576
2021-07-28,0.009106970392167568
2021-07-29,0.009099926799535751
2021-07-30,0.00914001651108265
2021-08-02,0.009115271270275116
2021-08-03,0.009151726961135864
2021-08-04,0.009175069630146027
2021-08-05,0.009130001999437809
2021-08-06,0.009111450985074043
2021-08-09,0.009069554507732391
2021-08-10,0.009065690450370312
2021-08-11,0.00904175452888012
2021-08-12,0.009060104377567768
2021-08-13,0.009057724848389626
2021-08-16,0.00912209041416645
2021-08-17,0.009149381890892982
2021-08-18,0.009129335172474384
2021-08-19,0.009103985503315926
2021-08-20,0.009110122919082642
2021-08-23,0.009104152210056782
2021-08-24,0.00911759864538908
2021-08-25,0.009113277308642864
2021-08-26,0.009092893451452255
2021-08-27,0.009086944162845612
2021-08-30,0.009102080017328262
2021-08-31,0.009095539338886738
2021-09-01,0.009086282923817635
2021-09-02,0.009082982316613197
2021-09-03,0.009095456451177597
2021-09-06,0.00911045540124178
2021-09-07,0.009105809964239597
2021-09-08,0.009066511876881123
2021-09-09,0.009072927758097649
2021-09-10,0.009109044447541237
2021-09-13,0.009097939357161522
2021-09-14,0.009091404266655445
2021-09-15,0.009114191867411137
2021-09-16,0.009142188355326653
2021-09-17,0.00911585334688425
2021-09-20,0.00909330602735281
2021-09-21,0.00913767796009779
2021-09-22,0.009161788038909435
2021-09-23,0.009105644188821316
2021-09-24,0.009064046666026115
2021-09-27,0.009028203785419464
2021-09-28,0.009011931717395782
2021-09-29,0.008966358378529549
2021-09-30,0.008933676406741142
2021-10-01,0.008971747942268848
2021-10-04,0.009013312868773937
2021-10-05,0.009011606685817242
2021-10-06,0.008969655260443687
2021-10-07,0.008975612930953503
2021-10-08,0.008955597877502441
2021-10-11,0.00890709925442934
2021-10-12,0.0088192755356431
2021-10-13,0.008809098042547703
2021-10-14,0.00882604718208313
2021-10-15,0.008784721605479717
2021-10-18,0.008747070096433163
2021-10-19,0.00875005405396223
2021-10-20,0.008730345405638218
2021-10-21,0.00874209962785244
2021-10-22,0.008783487603068352
2021-10-25,0.008797860704362392
2021-10-26,0.008790049701929092
2021-10-27,0.008757486939430237
2021-10-28,0.008789199404418468
2021-10-29,0.008801577612757683
2021-11-01,0.008753808215260506
2021-11-02,0.008764702826738358
2021-11-03,0.008774855174124241
2021-11-04,0.008766546845436096
2021-11-05,0.008784490637481213
2021-11-08,0.008812514133751392
2021-11-09,0.008829710073769093
2021-11-10,0.00885645393282175
2021-11-11,0.008779246360063553
2021-11-12,0.008768622763454914
2021-11-15,0.00877339206635952
2021-11-16,0.008761784061789513
2021-11-17,0.008702917024493217
2021-11-18,0.008757334202528
2021-11-19,0.008750285021960735
2021-11-22,0.008761323988437653
2021-11-23,0.008711560629308224
2021-11-24,0.008685003966093063
2021-11-25,0.008664910681545734
2021-11-26,0.008690438233315945
2021-11-29,0.008793605491518974
2021-11-30,0.008787036873400211
2021-12-01,0.00882620271295309
2021-12-02,0.008858808316290379
2021-12-03,0.008847834542393684
2021-12-06,0.00884626992046833
2021-12-07,0.008813833817839622
2021-12-08,0.008808632381260395
